231,177,22,255
235,180,22,255
240,183,23,255
246,185,24,255
249,187,24,255
245,185,24,255
242,183,23,255
237,181,22,255
242,183,22,255
247,185,23,255
255,188,27,255
250,190,27,255
248,190,27,255
255,198,34,255
255,200,34,255
248,190,28,255
232,180,25,255
243,187,26,255
235,182,24,255
233,180,24,255
224,174,23,255
227,175,24,255
255,200,29,255
255,197,28,255
255,209,31,255
255,201,29,255
255,223,32,255
255,219,32,255
255,240,34,255
255,241,34,255
255,216,31,255
255,255,35,255
255,236,33,255
255,199,28,255
226,174,23,255
233,178,24,255
226,174,21,255
226,173,22,255
226,174,22,255
227,175,22,255
226,175,22,255
225,175,22,255
229,177,22,255
236,180,21,255
229,177,22,255
229,177,22,255
229,176,22,255
231,177,22,255
235,180,22,255
233,179,22,255
235,180,22,255
227,175,22,255
224,173,22,255
226,174,23,255
255,205,29,255
255,231,33,255
255,224,32,255
244,184,25,255
231,177,23,255
225,174,22,255
224,173,22,255
225,174,21,255
226,175,21,255
225,174,22,255
225,173,22,255
224,174,22,255
255,192,27,255
255,193,26,255
255,194,26,255
227,174,22,255
230,176,21,255
230,177,21,255
228,176,22,255
225,175,22,255
227,175,22,255
229,177,22,255
225,174,22,255
224,173,22,255
223,173,22,255
223,173,23,255
224,174,22,255
223,173,24,255
224,174,23,255
236,181,25,255
233,178,24,255
227,175,23,255
245,185,26,255
240,182,24,255
255,243,34,255
255,192,26,255
239,181,25,255
229,175,23,255
226,174,21,255
229,176,21,255
226,174,22,255
230,177,22,255
255,246,35,255
255,235,33,255
255,208,32,255
255,215,34,255
255,209,34,255
255,219,36,255
255,221,37,255
255,211,38,255
255,212,43,255
255,212,52,255
255,227,54,255
255,215,47,255
255,250,40,255
212,170,32,255
181,152,34,255
134,117,30,255
137,119,30,255
163,139,34,255
174,147,35,255
172,146,35,255
255,203,35,255
204,167,35,255
255,218,34,255
134,117,29,255
54,40,13,119
65,50,13,121
56,42,11,104
41,32,8,80
128,113,30,247
141,122,32,255
155,131,32,255
151,128,32,255
131,115,30,253
168,140,31,255
139,121,32,255
172,143,32,255
82,72,18,164
43,32,7,78
47,35,9,85
44,32,8,78
64,49,13,117
111,98,25,218
153,131,33,255
218,174,31,255
186,154,34,255
255,203,33,255
129,113,28,245
42,31,8,76
37,26,6,65
47,34,8,84
171,143,33,255
255,237,34,255
255,227,33,255
250,201,33,255
235,184,31,255
131,115,33,255
110,98,26,220
110,99,28,222
80,67,19,156
76,63,18,148
84,72,20,166
51,38,10,94
39,28,7,69
45,33,8,82
45,34,9,83
51,38,10,93
38,27,7,68
41,30,8,74
59,45,12,109
71,56,14,184
67,51,13,123
57,43,11,105
38,27,6,68
39,28,7,69
39,27,7,69
39,28,7,69
39,28,7,69
38,28,7,70
41,30,7,73
41,30,7,73
42,30,8,76
41,30,7,73
41,30,8,75
42,30,8,75
42,30,8,75
42,30,8,75
45,34,8,83
50,37,10,91
56,42,11,104
47,48,13,116
96,80,20,184
114,101,26,224
168,143,38,255
37,29,9,71
38,30,11,74
36,30,14,76
34,31,17,79
34,32,19,81
34,34,22,86
37,42,33,108
39,46,38,118
